block_id,route_id,direction_id,trip_headsign,shape_id,service_id,trip_bikes_allowed,trip_id,trip_short_name
a_1263572,9841,0,UPT (AMTRAK) via Napoleon Avenue,45495,1_merged_2495708,2,28-0-7,
b_1267508,10133,1,UPT (AMTRAK) via Canal Street,46659,1_merged_2495713,1,49-1-22,
b_1267507,10133,1,UPT (AMTRAK) via Canal Street,46659,1_merged_2495713,1,49-1-23,
b_1267506,10133,1,UPT (AMTRAK) via Canal Street,46659,1_merged_2495713,1,49-1-24,
b_1267508,10133,1,UPT (AMTRAK) via Canal Street,46659,1_merged_2495713,1,49-1-25,
b_1267627,10144,1,Lower 9th Ward via Superdome and University Hospital,46705,2_merged_2495715,2,84-1-6,
b_1267626,10144,1,Lower 9th Ward via Superdome and University Hospital,46705,2_merged_2495715,2,84-1-7,
b_1267552,10137,1,Southern University of New Orleans via St. Claude Ave.,46679,3_merged_2495714,2,57-1-1,
b_1267553,10137,1,Southern University of New Orleans via St. Claude Ave.,46679,3_merged_2495714,2,57-1-2,
b_1267387,10123,1,S. Claiborne Avenue via Garden District,46620,3_merged_2495714,1,12-1-38,
a_1263432,9831,0,French Market,45462,1_merged_2495708,1,2-0-7,
b_1267363,10123,0,Canal Street via Garden District,46617,2_merged_2495715,1,12-0-6,
b_1267552,10137,1,Southern University of New Orleans via St. Claude Ave.,46679,3_merged_2495714,2,57-1-3,
b_1267553,10137,1,Southern University of New Orleans via St. Claude Ave.,46679,3_merged_2495714,2,57-1-4,
b_1267552,10137,1,Southern University of New Orleans via St. Claude Ave.,46679,3_merged_2495714,2,57-1-5,
a_1263434,9831,0,French Market,45462,1_merged_2495708,1,2-0-8,
b_1267552,10137,1,Southern University of New Orleans via St. Claude Ave.,46679,3_merged_2495714,2,57-1-6,
b_1267553,10137,1,Southern University of New Orleans via St. Claude Ave.,46679,3_merged_2495714,2,57-1-7,
b_1267552,10137,1,Southern University of New Orleans via St. Claude Ave.,46679,3_merged_2495714,2,57-1-8,
b_1267553,10137,1,Southern University of New Orleans via St. Claude Ave.,46679,3_merged_2495714,2,57-1-9,
b_1267448,10129,0,Canal Street via S. Carrollton Ave. and Xavier University,46637,1_merged_2495713,2,39-0-2,
b_1267380,10123,1,S. Claiborne Avenue via Garden District,46620,3_merged_2495714,1,12-1-39,
a_1263800,9868,0,Minor St. & 3rd St. via 31st St. & Williams Blvd.,45601,2_merged_2495710,2,201-0-1,
a_1263799,9868,0,Minor St. & 3rd St. via 31st St. & Williams Blvd.,45601,2_merged_2495710,2,201-0-2,
a_1263748,9860,0,Washington Ave. via Dillard University & Chef Menteur Highway,45564,4,2,94-0-2,
a_1263799,9868,0,Minor St. & 3rd St. via 31st St. & Williams Blvd.,45601,2_merged_2495710,2,201-0-3,
a_1263799,9868,0,Minor St. & 3rd St. via 31st St. & Williams Blvd.,45601,2_merged_2495710,2,201-0-4,
a_1263800,9868,0,Minor St. & 3rd St. via 31st St. & Williams Blvd.,45601,2_merged_2495710,2,201-0-5,
a_1263799,9868,0,Minor St. & 3rd St. via 31st St. & Williams Blvd.,45601,2_merged_2495710,2,201-0-6,
a_1263794,9868,1,Joe Yenni Blvd. via Williams Blvd. & W. Esplanade Ave.,45606,1_merged_2495708,2,201-1-1,
a_1263797,9868,0,32nd St. & Williams Blvd. via 31st St.,45604,2_merged_2495710,2,201-0-7,
a_1263798,9868,0,Minor Street & 3rd Street,45602,2_merged_2495710,2,201-0-8,
a_1263797,9868,0,Minor Street & 3rd Street,45602,2_merged_2495710,2,201-0-9,
b_1267448,10129,0,Canal Street via S. Carrollton Ave. and Xavier University,46637,1_merged_2495713,2,39-0-3,
b_1267386,10123,1,S. Claiborne Avenue via Garden District,46623,3_merged_2495714,1,12-1-40,
b_1267387,10123,1,S. Claiborne Avenue via Garden District,46620,3_merged_2495714,1,12-1-41,
b_1267389,10123,1,S. Claiborne Avenue via Garden District,46623,3_merged_2495714,1,12-1-42,
b_1267756,10155,1,Algiers: Bennett St. and Berkley Dr. via Tullis Dr. and Walmart,46746,2_merged_2495715,2,115-1-1,
b_1267627,10144,1,Lower 9th Ward via Superdome and University Hospital,46705,2_merged_2495715,2,84-1-8,
b_1267626,10144,1,Lower 9th Ward via Superdome and University Hospital,46705,2_merged_2495715,2,84-1-9,
a_1263565,9840,0,Tchoupitoulas St. via Washington Ave. and Xavier University,45493,1_merged_2495708,2,27-0-11,
a_1263566,9840,0,Tchoupitoulas St. via Washington Ave. and Xavier University,45493,1_merged_2495708,2,27-0-12,
a_1263566,9840,0,Tchoupitoulas St. via Washington Ave. and Xavier University,45493,1_merged_2495708,2,27-0-13,
a_1263567,9840,0,Tchoupitoulas St. via Washington Ave. and Xavier University,45493,1_merged_2495708,2,27-0-14,
a_1263567,9840,0,Tchoupitoulas St. via Washington Ave. and Xavier University,45493,1_merged_2495708,2,27-0-15,
a_1263565,9840,0,Tchoupitoulas St. via Washington Ave. and Xavier University,45493,1_merged_2495708,2,27-0-16,
a_1263565,9840,0,Tchoupitoulas St. via Washington Ave. and Xavier University,45493,1_merged_2495708,2,27-0-17,
a_1263566,9840,0,Tchoupitoulas St. via Washington Ave. and Xavier University,45493,1_merged_2495708,2,27-0-18,
a_1263657,9851,1,Walmart at Bullard Avenue via Morrison Road and Little Woods,45539,4,2,62-1-1,
a_1263655,9851,1,Walmart at Bullard Avenue via Morrison Road and Little Woods,45539,4,2,62-1-2,
a_1263656,9851,1,Walmart at Bullard Avenue via Morrison Road and Little Woods,45539,4,2,62-1-3,
a_1263657,9851,1,Walmart at Bullard Avenue via Morrison Road and Little Woods,45539,4,2,62-1-4,
a_1263655,9851,1,Walmart at Bullard Avenue via Morrison Road and Little Woods,45539,4,2,62-1-5,
a_1263656,9851,1,Walmart at Bullard Avenue via Morrison Road and Little Woods,45539,4,2,62-1-6,
a_1263565,9840,0,Tchoupitoulas St. via Washington Ave. and Xavier University,45493,1_merged_2495708,2,27-0-19,
a_1263566,9840,0,Tchoupitoulas St. via Washington Ave. and Xavier University,45493,1_merged_2495708,2,27-0-20,
a_1263582,9842,0,Audubon Zoo via Orleans Avenue and Carrollton Avenue,45500,2_merged_2495710,2,32-0-1,
a_1263583,9842,0,Audubon Zoo via Orleans Avenue and Carrollton Avenue,45500,2_merged_2495710,2,32-0-2,
a_1263581,9842,1,Canal Street via Carrollton Avenue and Orleans Avenue,45501,1_merged_2495708,2,32-1-1,
a_1263580,9842,1,Canal Street via Carrollton Avenue and Orleans Avenue,45501,1_merged_2495708,2,32-1-2,
a_1263581,9842,1,Canal Street via Carrollton Avenue and Orleans Avenue,45501,1_merged_2495708,2,32-1-3,
a_1263580,9842,1,Canal Street via Carrollton Avenue and Orleans Avenue,45501,1_merged_2495708,2,32-1-4,
a_1263581,9842,1,Canal Street via Carrollton Avenue and Orleans Avenue,45501,1_merged_2495708,2,32-1-5,
a_1263580,9842,1,Canal Street via Carrollton Avenue and Orleans Avenue,45501,1_merged_2495708,2,32-1-6,
a_1263582,9842,0,Audubon Zoo via Orleans Avenue and Carrollton Avenue,45500,2_merged_2495710,2,32-0-3,
a_1263583,9842,0,Audubon Zoo via Orleans Avenue and Carrollton Avenue,45500,2_merged_2495710,2,32-0-4,
a_1263715,9858,1,Elysian Fields Avenue via Carrollton Avenue,45561,3_merged_2495709,2,90-1-1,
a_1263715,9858,1,Elysian Fields Avenue via Carrollton Avenue,45561,3_merged_2495709,2,90-1-2,
a_1263715,9858,1,Elysian Fields Avenue via Carrollton Avenue,45561,3_merged_2495709,2,90-1-3,
a_1263715,9858,1,Elysian Fields Avenue via Carrollton Avenue,45561,3_merged_2495709,2,90-1-4,
a_1263715,9858,1,Elysian Fields Avenue via Carrollton Avenue,45561,3_merged_2495709,2,90-1-5,
a_1263715,9858,1,Elysian Fields Avenue via Carrollton Avenue,45561,3_merged_2495709,2,90-1-6,
a_1263715,9858,1,Elysian Fields Avenue via Carrollton Avenue,45561,3_merged_2495709,2,90-1-7,
a_1263715,9858,1,Elysian Fields Avenue via Carrollton Avenue,45561,3_merged_2495709,2,90-1-8,
a_1263715,9858,1,Elysian Fields Avenue via Carrollton Avenue,45561,3_merged_2495709,2,90-1-9,
a_1263715,9858,1,Elysian Fields Avenue via Carrollton Avenue,45561,3_merged_2495709,2,90-1-10,
b_1267417,10126,0,Tchoupitoulas St. via Washington Ave. and Xavier University,46628,1_merged_2495713,2,27-0-21,
b_1267418,10126,0,Tchoupitoulas St. via Washington Ave. and Xavier University,46628,1_merged_2495713,2,27-0-22,
b_1267419,10126,0,Tchoupitoulas St. via Washington Ave. and Xavier University,46628,1_merged_2495713,2,27-0-23,
b_1267417,10126,0,Tchoupitoulas St. via Washington Ave. and Xavier University,46628,1_merged_2495713,2,27-0-24,
b_1267418,10126,0,Tchoupitoulas St. via Washington Ave. and Xavier University,46628,1_merged_2495713,2,27-0-25,
b_1267335,10122,0,Canal Street via World War II Museum,46615,1_merged_2495713,2,11-0-1,
b_1267334,10122,0,Canal Street via World War II Museum,46615,1_merged_2495713,2,11-0-2,
b_1267664,10147,1,Cemeteries via Canal St. and Delgado College,46711,1_merged_2495713,2,91-1-2,
a_1263847,9866,0,Canal Street via General DeGaulle Drive,45590,3_merged_2495709,2,114-0-1,
a_1263849,9866,0,Canal Street via General DeGaulle Drive,45590,3_merged_2495709,2,114-0-2,
a_1263849,9866,0,Canal Street via General DeGaulle Drive,45590,3_merged_2495709,2,114-0-3,
a_1263849,9866,0,Canal Street via General DeGaulle Drive,45590,3_merged_2495709,2,114-0-4,
a_1263849,9866,0,Canal Street via General DeGaulle Drive,45590,3_merged_2495709,2,114-0-5,
a_1263849,9866,0,Canal Street via General DeGaulle Drive,45590,3_merged_2495709,2,114-0-6,
a_1263847,9866,1,Algiers: Bennett St. and Berkley Dr. via General DeGaulle Dr.,45593,3_merged_2495709,2,114-1-1,
a_1263849,9866,0,Canal Street via General DeGaulle Drive,45590,3_merged_2495709,2,114-0-7,
a_1263847,9866,1,Algiers: Bennett St. and Berkley Dr. via General DeGaulle Dr.,45593,3_merged_2495709,2,114-1-2,
a_1263848,9866,1,Algiers: Bennett St. and Berkley Dr. via General DeGaulle Dr.,45593,3_merged_2495709,2,114-1-3,
a_1263546,9837,0,Canal Street via Garden District,45482,4,1,12-0-7,
b_1267336,10122,0,Canal Street via World War II Museum,46615,1_merged_2495713,2,11-0-3,
b_1267386,10123,0,Canal Street via Garden District,46617,3_merged_2495714,1,12-0-8,
b_1267387,10123,0,Canal Street via Garden District,46617,3_merged_2495714,1,12-0-9,
b_1267376,10123,1,S. Claiborne Avenue via Garden District,46623,3_merged_2495714,1,12-1-43,
b_1267389,10123,0,Canal Street via Garden District,46617,3_merged_2495714,1,12-0-10,
b_1267377,10123,0,Canal Street via Garden District,46617,3_merged_2495714,1,12-0-11,
b_1267383,10123,0,Canal Street via Garden District,46617,3_merged_2495714,1,12-0-12,
b_1267381,10123,0,Canal Street via Garden District,46617,3_merged_2495714,1,12-0-13,
b_1267385,10123,0,Canal Street via Garden District,46617,3_merged_2495714,1,12-0-14,
b_1267378,10123,1,S. Claiborne Avenue via Garden District,46623,3_merged_2495714,1,12-1-44,
b_1267377,10123,1,S. Claiborne Avenue via Garden District,46623,3_merged_2495714,1,12-1-45,
b_1267453,10129,1,S. Claiborne Ave. via S. Carrollton Ave. and Xavier University,46640,3_merged_2495714,2,39-1-12,
b_1267430,10127,0,UPT (AMTRAK) via Napoleon Avenue,46630,2_merged_2495715,2,28-0-8,
b_1267452,10129,1,S. Claiborne Ave. via S. Carrollton Ave. and Xavier University,46640,3_merged_2495714,2,39-1-13,
b_1267337,10122,0,Canal Street via World War II Museum,46615,1_merged_2495713,2,11-0-4,
b_1267467,10131,0,Harrah's Casino and Riverfront Streetcar,46643,1_merged_2495713,1,47-0-1,
b_1267453,10129,1,S. Claiborne Ave. via S. Carrollton Ave. and Xavier University,46640,3_merged_2495714,2,39-1-14,
b_1267304,10118,1,Algiers Point Ferry Terminal,46606,2_merged_2495715,0,1-1-1,
b_1267452,10129,1,S. Claiborne Ave. via S. Carrollton Ave. and Xavier University,46640,3_merged_2495714,2,39-1-15,
b_1267304,10118,1,Algiers Point Ferry Terminal,46606,2_merged_2495715,0,1-1-2,
b_1267453,10129,1,S. Claiborne Ave. via S. Carrollton Ave. and Xavier University,46640,3_merged_2495714,2,39-1-16,
b_1267517,10134,1,University of New Orleans via Paris Ave.,46665,2_merged_2495715,2,51-1-2,
b_1267518,10134,1,University of New Orleans via Paris Ave.,46665,2_merged_2495715,2,51-1-3,
a_1263725,9859,0,Walmart at Tchoupitoulas St. via Delgado College and Canal St.,45562,4,2,91-0-11,
a_1263726,9859,0,Walmart at Tchoupitoulas St. via Delgado College and Canal St.,45562,4,2,91-0-12,
a_1263725,9859,0,Walmart at Tchoupitoulas St. via Delgado College and Canal St.,45562,4,2,91-0-13,
a_1263726,9859,0,Walmart at Tchoupitoulas St. via Delgado College and Canal St.,45562,4,2,91-0-14,
a_1263725,9859,0,Walmart at Tchoupitoulas St. via Delgado College and Canal St.,45562,4,2,91-0-15,
a_1263726,9859,0,Walmart at Tchoupitoulas St. via Delgado College and Canal St.,45562,4,2,91-0-16,
a_1263725,9859,0,Walmart at Tchoupitoulas St. via Delgado College and Canal St.,45562,4,2,91-0-17,
a_1263726,9859,0,Walmart at Tchoupitoulas St. via Delgado College and Canal St.,45562,4,2,91-0-18,
a_1263725,9859,0,Walmart at Tchoupitoulas St. via Delgado College and Canal St.,45562,4,2,91-0-19,
a_1263726,9859,0,Walmart at Tchoupitoulas St. via Delgado College and Canal St.,45562,4,2,91-0-20,
a_1263447,9832,0,Harrah's Casino and Riverfront Streetcar,45466,1_merged_2495708,1,47-0-2,
a_1263445,9832,0,Harrah's Casino and Riverfront Streetcar,45466,1_merged_2495708,1,47-0-3,
a_1263449,9832,0,Harrah's Casino and Riverfront Streetcar,45466,1_merged_2495708,1,47-0-4,
a_1263448,9832,0,Harrah's Casino and Riverfront Streetcar,45466,1_merged_2495708,1,47-0-5,
a_1263447,9832,0,Harrah's Casino and Riverfront Streetcar,45466,1_merged_2495708,1,47-0-6,
a_1263445,9832,0,Harrah's Casino and Riverfront Streetcar,45466,1_merged_2495708,1,47-0-7,
a_1263449,9832,0,Harrah's Casino and Riverfront Streetcar,45466,1_merged_2495708,1,47-0-8,
a_1263448,9832,0,Harrah's Casino and Riverfront Streetcar,45466,1_merged_2495708,1,47-0-9,
a_1263447,9832,0,Harrah's Casino and Riverfront Streetcar,45466,1_merged_2495708,1,47-0-10,
a_1263445,9832,0,Harrah's Casino and Riverfront Streetcar,45466,1_merged_2495708,1,47-0-11,
b_1267305,10118,1,Algiers Point Ferry Terminal,46606,3_merged_2495714,0,1-1-3,
a_1263874,9870,1,UPT (AMTRAK) via Canal Street,45614,2_merged_2495710,1,49-1-26,
a_1263873,9870,1,UPT (AMTRAK) via Canal Street,45614,2_merged_2495710,1,49-1-27,
a_1263874,9870,1,UPT (AMTRAK) via Canal Street,45615,2_merged_2495710,1,49-1-28,
a_1263873,9870,1,UPT (AMTRAK) via Canal Street,45615,2_merged_2495710,1,49-1-29,
a_1263873,9870,1,UPT (AMTRAK) via Canal Street,45614,2_merged_2495710,1,49-1-30,
a_1263874,9870,1,UPT (AMTRAK) via Canal Street,45614,2_merged_2495710,1,49-1-31,
a_1263873,9870,1,UPT (AMTRAK) via Canal Street,45614,2_merged_2495710,1,49-1-32,
a_1263874,9870,1,UPT (AMTRAK) via Canal Street,45614,2_merged_2495710,1,49-1-33,
a_1263873,9870,1,UPT (AMTRAK) via Canal Street,45614,2_merged_2495710,1,49-1-34,
a_1263874,9870,1,UPT (AMTRAK) via Canal Street,45614,2_merged_2495710,1,49-1-35,
b_1267756,10155,0,Canal Street via Tullis Drive and Walmart,46744,2_merged_2495715,2,115-0-1,
a_1264970,9851,1,Walmart at Bullard Avenue via Morrison Road and Little Woods,45540,2_merged_2495710,2,62-1-7,
a_1264972,9851,1,Walmart at Bullard Avenue via Morrison Road and Little Woods,45540,2_merged_2495710,2,62-1-8,
a_1264971,9851,0,Canal Street via Morrison Road,45538,2_merged_2495710,2,62-0-1,
a_1264970,9851,0,Canal Street via Morrison Road,45538,2_merged_2495710,2,62-0-2,
a_1264972,9851,0,Canal Street via Morrison Road,45538,2_merged_2495710,2,62-0-3,
a_1264971,9851,0,Canal Street via Morrison Road,45538,2_merged_2495710,2,62-0-4,
a_1264971,9851,1,Walmart at Bullard Avenue via Morrison Road and Little Woods,45540,2_merged_2495710,2,62-1-9,
a_1264970,9851,1,Walmart at Bullard Avenue via Morrison Road and Little Woods,45540,2_merged_2495710,2,62-1-10,
a_1264970,9851,0,Canal Street via Morrison Road,45538,2_merged_2495710,2,62-0-5,
a_1264972,9851,0,Canal Street via Morrison Road,45538,2_merged_2495710,2,62-0-6,
b_1267429,10127,1,Tchoupitoulas Street via Napoleon Avenue,46633,2_merged_2495715,2,28-1-4,
b_1267430,10127,1,Tchoupitoulas Street via Napoleon Avenue,46633,2_merged_2495715,2,28-1-5,
b_1267429,10127,1,Tchoupitoulas Street via Napoleon Avenue,46633,2_merged_2495715,2,28-1-6,
b_1267430,10127,1,Tchoupitoulas Street via Napoleon Avenue,46633,2_merged_2495715,2,28-1-7,
b_1267429,10127,1,Tchoupitoulas Street via Napoleon Avenue,46633,2_merged_2495715,2,28-1-8,
b_1267430,10127,1,Tchoupitoulas Street via Napoleon Avenue,46633,2_merged_2495715,2,28-1-9,
b_1267429,10127,1,Tchoupitoulas Street via Napoleon Avenue,46633,2_merged_2495715,2,28-1-10,
b_1267430,10127,1,Tchoupitoulas Street via Napoleon Avenue,46633,2_merged_2495715,2,28-1-11,
b_1267429,10127,1,Tchoupitoulas Street via Napoleon Avenue,46633,2_merged_2495715,2,28-1-12,
b_1267430,10127,1,Tchoupitoulas Street via Napoleon Avenue,46633,2_merged_2495715,2,28-1-13,
b_1267715,10150,0,Canal Street via O'Keefe Ave. and Loyola Ave.,46721,1_merged_2495713,2,101-0-1,
b_1267715,10150,0,Canal Street via O'Keefe Ave. and Loyola Ave.,46721,1_merged_2495713,2,101-0-2,
b_1267713,10149,1,Algiers via General Myers Ave. & General DeGaulle Drive,46720,3_merged_2495714,2,100-1-1,
b_1267715,10150,0,Canal Street via O'Keefe Ave. and Loyola Ave.,46721,1_merged_2495713,2,101-0-3,
b_1267614,10143,0,Canal Street via Louisa Street and N. Claiborne Ave.,46702,2_merged_2495715,2,80-0-7,
b_1267756,10155,0,Canal Street via Tullis Drive and Walmart,46744,2_merged_2495715,2,115-0-2,
a_1263773,9865,0,Canal St. Ferry/Algiers Point via Wilty Terminal & MacArthur Blvd.,45584,2_merged_2495710,2,108-0-2,
a_1263773,9865,0,Canal St. Ferry/Algiers Point via Wilty Terminal & MacArthur Blvd.,45584,2_merged_2495710,2,108-0-3,
a_1263773,9865,0,Canal St. Ferry/Algiers Point,45586,2_merged_2495710,2,108-0-4,
a_1263774,9865,0,Canal St. Ferry/Algiers Point via Wilty Terminal & MacArthur Blvd.,45584,2_merged_2495710,2,108-0-5,
a_1263773,9865,1,Bennett St. & Berkely Dr. via Wilty Terminal and MacArthur Blvd.,45587,2_merged_2495710,2,108-1-10,
a_1263773,9865,1,Bennett St. & Berkely Dr. via Wilty Terminal and MacArthur Blvd.,45587,2_merged_2495710,2,108-1-11,
a_1263773,9865,1,Bennett St. & Berkely Dr. via Wilty Terminal and MacArthur Blvd.,45587,2_merged_2495710,2,108-1-12,
a_1263773,9865,1,Bennett St. & Berkely Dr. via Wilty Terminal and MacArthur Blvd.,45587,2_merged_2495710,2,108-1-13,
a_1263774,9865,1,Wilty Terminal via L.B. Landry Avenue,45589,2_merged_2495710,2,108-1-14,
a_1263774,9865,1,Bennett St. & Berkely Dr. via Wilty Terminal and MacArthur Blvd.,45587,2_merged_2495710,2,108-1-15,
b_1267562,10145,1,Jackson Barracks via St. Claude Ave. and Lower 9th Ward,46707,3_merged_2495714,2,88-1-1,
b_1267653,10145,1,Jackson Barracks via St. Claude Ave. and Lower 9th Ward,46707,3_merged_2495714,2,88-1-2,
b_1267679,10148,0,Broad and Washington,46712,1_merged_2495713,2,94-0-3,
b_1267678,10148,0,Broad and Washington,46712,1_merged_2495713,2,94-0-4,
b_1267578,10139,0,Canal Street via Morrison Road,46688,3_merged_2495714,2,62-0-7,
a_1263526,9837,0,Canal Street via Garden District,45482,3_merged_2495709,1,12-0-15,
a_1263535,9837,0,Canal Street via Garden District,45482,3_merged_2495709,1,12-0-16,
a_1263532,9837,0,Canal Street via Garden District,45482,3_merged_2495709,1,12-0-17,
a_1263525,9837,0,Canal Street via Garden District,45482,3_merged_2495709,1,12-0-18,
a_1263531,9837,0,Canal Street via Garden District,45482,3_merged_2495709,1,12-0-19,
a_1263529,9837,0,Canal Street via Garden District,45482,3_merged_2495709,1,12-0-20,
a_1263530,9837,0,Canal Street via Garden District,45482,3_merged_2495709,1,12-0-21,
a_1263528,9837,0,Canal Street via Garden District,45482,3_merged_2495709,1,12-0-22,
a_1263534,9837,0,Canal Street via Garden District,45482,3_merged_2495709,1,12-0-23,
a_1263526,9837,0,Canal Street via Garden District,45482,3_merged_2495709,1,12-0-24,
b_1267625,10154,0,Canal Street via General DeGaulle Drive,46737,1_merged_2495713,2,114-0-8,
b_1267668,10147,0,Walmart at Tchoupitoulas St. via Delgado College and Canal St.,46710,2_merged_2495715,2,91-0-21,
b_1267339,10122,0,Canal Street via World War II Museum,46615,2_merged_2495715,2,11-0-5,
